entry,at,order
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1211) | #2 ""Peter @ YOLNz3ZCNR"" (640) | #3 ""Will @ AVS4WBKGHg"" (392) | #6 ""Connor @ SgqM1BL9TF"" (500) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (808) | #10 ""Megan @ YhjZMT3yjF"" (949)",2026-02-12T04:14:16.844Z,177086965684402
"-- starting hand #44 (id: gy4zmkdwirpa)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T04:14:16.844Z,177086965684401
"The player ""Connor @ SgqM1BL9TF"" joined the game with a stack of 500.",2026-02-12T04:14:16.844Z,177086965684400
"""Peter @ YOLNz3ZCNR"" shows a 5♥, 8♥.",2026-02-12T04:14:15.355Z,177086965535500
"""Will @ AVS4WBKGHg"" shows a 9♦, J♠.",2026-02-12T04:14:13.600Z,177086965360000
"""Ian @ yrSbbM5VuT"" shows a Q♥, 4♣.",2026-02-12T04:14:13.189Z,177086965318900
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 3♠, J♦.",2026-02-12T04:14:12.038Z,177086965203800
"-- ending hand #43 --",2026-02-12T04:14:11.086Z,177086965108602
"""stoneman42069666 @ 2YpVmUeLk7"" collected 433 from pot",2026-02-12T04:14:11.086Z,177086965108601
"Uncalled bet of 256 returned to ""stoneman42069666 @ 2YpVmUeLk7""",2026-02-12T04:14:11.086Z,177086965108600
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:14:10.260Z,177086965026000
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:13:48.081Z,177086962808100
"""stoneman42069666 @ 2YpVmUeLk7"" raises to 400",2026-02-12T04:13:45.108Z,177086962510800
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:13:31.637Z,177086961163700
"""Ian @ yrSbbM5VuT"" bets 144",2026-02-12T04:13:15.036Z,177086959503600
"Turn: J♣, 3♥, Q♣ [3♦]",2026-02-12T04:13:04.614Z,177086958461400
"""Megan @ YhjZMT3yjF"" calls 30",2026-02-12T04:13:03.807Z,177086958380700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 30",2026-02-12T04:12:58.453Z,177086957845300
"""Will @ AVS4WBKGHg"" calls 30",2026-02-12T04:12:53.046Z,177086957304600
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:12:50.850Z,177086957085000
"""Ian @ yrSbbM5VuT"" bets 30",2026-02-12T04:12:46.959Z,177086956695900
"Flop:  [J♣, 3♥, Q♣]",2026-02-12T04:12:38.779Z,177086955877900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:12:37.976Z,177086955797600
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T04:12:37.084Z,177086955708400
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T04:12:28.877Z,177086954887700
"The admin approved the player ""Connor @ SgqM1BL9TF"" participation with a stack of 500.",2026-02-12T04:12:28.165Z,177086954816500
"The player ""Connor @ SgqM1BL9TF"" requested a seat.",2026-02-12T04:12:26.769Z,177086954676900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:12:24.450Z,177086954445000
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:12:12.483Z,177086953248300
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T04:12:11.089Z,177086953108909
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T04:12:11.089Z,177086953108908
"Your hand is Q♥, 4♣",2026-02-12T04:12:11.089Z,177086953108903
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1390) | #2 ""Peter @ YOLNz3ZCNR"" (645) | #3 ""Will @ AVS4WBKGHg"" (427) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (554) | #10 ""Megan @ YhjZMT3yjF"" (984)",2026-02-12T04:12:11.089Z,177086953108902
"-- starting hand #43 (id: cwkmdfvfc9mj)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T04:12:11.089Z,177086953108901
"The player ""Connor @ SgqM1BL9TF"" quits the game with a stack of 0.",2026-02-12T04:12:11.089Z,177086953108900
"""Will @ AVS4WBKGHg"" shows a 10♦, Q♣.",2026-02-12T04:12:07.110Z,177086952711000
"""Connor @ SgqM1BL9TF"" shows a 3♣, A♠.",2026-02-12T04:12:05.570Z,177086952557000
"""stoneman42069666 @ 2YpVmUeLk7"" shows a A♣, 6♥.",2026-02-12T04:12:05.491Z,177086952549100
"-- ending hand #42 --",2026-02-12T04:12:03.519Z,177086952351903
"""Peter @ YOLNz3ZCNR"" collected 32 from pot with Pair, 2's (combination: 8♣, J♥, K♥, 2♠, 2♦)",2026-02-12T04:12:03.519Z,177086952351902
"""Peter @ YOLNz3ZCNR"" collected 6 from pot with Pair, 2's (combination: 8♣, J♥, K♥, 2♠, 2♦)",2026-02-12T04:12:03.519Z,177086952351901
"""Peter @ YOLNz3ZCNR"" shows a K♥, 2♠.",2026-02-12T04:12:03.519Z,177086952351900
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:12:02.712Z,177086952271200
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:12:01.687Z,177086952168700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:11:51.042Z,177086951104200
"River: J♥, 2♦, 7♠, 8♣ [4♠]",2026-02-12T04:11:47.357Z,177086950735700
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:11:46.491Z,177086950649100
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:11:44.753Z,177086950475300
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:11:43.580Z,177086950358000
"Turn: J♥, 2♦, 7♠ [8♣]",2026-02-12T04:11:41.954Z,177086950195400
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:11:41.139Z,177086950113900
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:11:38.199Z,177086949819900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:11:36.922Z,177086949692200
"Flop:  [J♥, 2♦, 7♠]",2026-02-12T04:11:29.746Z,177086948974600
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T04:11:28.918Z,177086948891800
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:11:25.686Z,177086948568600
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:11:24.564Z,177086948456400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-12T04:11:22.704Z,177086948270400
"""Connor @ SgqM1BL9TF"" calls 1 and go all in",2026-02-12T04:11:17.133Z,177086947713300
"""Will @ AVS4WBKGHg"" raises to 10",2026-02-12T04:11:12.226Z,177086947222600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:11:09.917Z,177086946991700
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T04:10:58.576Z,177086945857609
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T04:10:58.576Z,177086945857608
"Your hand is 6♠, 10♥",2026-02-12T04:10:58.576Z,177086945857602
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (1395) | #2 ""Peter @ YOLNz3ZCNR"" (617) | #3 ""Will @ AVS4WBKGHg"" (437) | #6 ""Connor @ SgqM1BL9TF"" (1) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (564) | #10 ""Megan @ YhjZMT3yjF"" (986)",2026-02-12T04:10:58.576Z,177086945857601
"-- starting hand #42 (id: 1sff8kggbfll)  No Limit Texas Hold'em (dealer: ""stoneman42069666 @ 2YpVmUeLk7"") --",2026-02-12T04:10:58.576Z,177086945857600
"""Peter @ YOLNz3ZCNR"" shows a 10♦, 5♥.",2026-02-12T04:10:54.125Z,177086945412500
"""Connor @ SgqM1BL9TF"" shows a 8♠, 7♦.",2026-02-12T04:10:52.992Z,177086945299200
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 8♥, 9♦.",2026-02-12T04:10:51.841Z,177086945184100
"-- ending hand #41 --",2026-02-12T04:10:51.062Z,177086945106202
"""Ian @ yrSbbM5VuT"" collected 1035 from pot with Straight, J High (combination: 7♥, 8♣, 9♠, 10♣, J♠)",2026-02-12T04:10:51.062Z,177086945106201
"""Ian @ yrSbbM5VuT"" shows a J♥, J♠.",2026-02-12T04:10:51.062Z,177086945106200
"""stoneman42069666 @ 2YpVmUeLk7"" calls 186",2026-02-12T04:10:50.238Z,177086945023800
"""Connor @ SgqM1BL9TF"" calls 186",2026-02-12T04:10:48.106Z,177086944810600
"""Ian @ yrSbbM5VuT"" bets 186",2026-02-12T04:10:46.555Z,177086944655500
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:10:40.240Z,177086944024000
"River: 9♠, 10♣, 8♣, 5♠ [7♥]",2026-02-12T04:10:37.248Z,177086943724800
"""Ian @ yrSbbM5VuT"" calls 50",2026-02-12T04:10:36.414Z,177086943641400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 50",2026-02-12T04:10:28.494Z,177086942849400
"""Connor @ SgqM1BL9TF"" bets 50",2026-02-12T04:10:25.204Z,177086942520400
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T04:10:20.707Z,177086942070700
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:10:14.520Z,177086941452000
"Turn: 9♠, 10♣, 8♣ [5♠]",2026-02-12T04:10:11.796Z,177086941179600
"""Connor @ SgqM1BL9TF"" calls 99",2026-02-12T04:10:10.946Z,177086941094600
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:09:59.807Z,177086939980700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:09:58.917Z,177086939891700
"""Ian @ yrSbbM5VuT"" calls 99",2026-02-12T04:09:47.529Z,177086938752900
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:09:46.187Z,177086938618700
"""stoneman42069666 @ 2YpVmUeLk7"" bets 99",2026-02-12T04:09:44.571Z,177086938457100
"Flop:  [9♠, 10♣, 8♣]",2026-02-12T04:09:35.876Z,177086937587600
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T04:09:35.023Z,177086937502300
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:09:33.242Z,177086937324200
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T04:09:29.757Z,177086936975700
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:09:28.842Z,177086936884200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:09:27.959Z,177086936795900
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T04:09:22.849Z,177086936284900
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T04:09:13.456Z,177086935345609
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 2",2026-02-12T04:09:13.456Z,177086935345608
"Your hand is J♥, J♠",2026-02-12T04:09:13.456Z,177086935345602
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (700) | #2 ""Peter @ YOLNz3ZCNR"" (622) | #3 ""Will @ AVS4WBKGHg"" (442) | #6 ""Connor @ SgqM1BL9TF"" (341) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (904) | #10 ""Megan @ YhjZMT3yjF"" (991)",2026-02-12T04:09:13.456Z,177086935345601
"-- starting hand #41 (id: nkjvov60jeei)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-12T04:09:13.456Z,177086935345600
"-- ending hand #40 --",2026-02-12T04:09:07.410Z,177086934741004
"""stoneman42069666 @ 2YpVmUeLk7"" collected 77 from pot with Two Pair, K's & J's (combination: 8♣, J♣, J♥, K♥, K♦)",2026-02-12T04:09:07.410Z,177086934741003
"""Will @ AVS4WBKGHg"" collected 76 from pot with Two Pair, K's & J's (combination: 8♣, J♣, J♥, K♠, K♦)",2026-02-12T04:09:07.410Z,177086934741002
"""Will @ AVS4WBKGHg"" shows a 8♠, K♠.",2026-02-12T04:09:07.410Z,177086934741001
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 6♠, K♥.",2026-02-12T04:09:07.410Z,177086934741000
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:09:06.579Z,177086934657900
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:09:05.382Z,177086934538200
"River: 8♣, J♣, K♦, 4♥ [J♥]",2026-02-12T04:09:03.090Z,177086934309000
"""stoneman42069666 @ 2YpVmUeLk7"" calls 51",2026-02-12T04:09:02.283Z,177086934228300
"""Will @ AVS4WBKGHg"" bets 51",2026-02-12T04:08:58.557Z,177086933855700
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:08:56.639Z,177086933663900
"Turn: 8♣, J♣, K♦ [4♥]",2026-02-12T04:08:54.542Z,177086933454200
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:08:53.706Z,177086933370600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 17",2026-02-12T04:08:52.806Z,177086933280600
"""Will @ AVS4WBKGHg"" bets 17",2026-02-12T04:08:47.903Z,177086932790300
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:08:45.499Z,177086932549900
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:08:44.577Z,177086932457700
"Flop:  [8♣, J♣, K♦]",2026-02-12T04:08:16.511Z,177086929651100
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:08:15.687Z,177086929568700
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T04:08:11.186Z,177086929118600
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:08:10.210Z,177086929021000
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:08:06.781Z,177086928678100
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:07:58.311Z,177086927831100
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:07:56.523Z,177086927652300
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 5",2026-02-12T04:07:53.190Z,177086927319009
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T04:07:53.190Z,177086927319008
"Your hand is 3♦, 4♠",2026-02-12T04:07:53.190Z,177086927319002
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (700) | #2 ""Peter @ YOLNz3ZCNR"" (627) | #3 ""Will @ AVS4WBKGHg"" (439) | #6 ""Connor @ SgqM1BL9TF"" (343) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (900) | #10 ""Megan @ YhjZMT3yjF"" (991)",2026-02-12T04:07:53.190Z,177086927319001
"-- starting hand #40 (id: nneu7ownezok)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T04:07:53.190Z,177086927319000
"""Peter @ YOLNz3ZCNR"" shows a J♦, 9♥.",2026-02-12T04:07:49.165Z,177086926916500
"-- ending hand #39 --",2026-02-12T04:07:46.676Z,177086926667602
"""stoneman42069666 @ 2YpVmUeLk7"" collected 438 from pot with Two Pair, Q's & J's (combination: K♣, J♥, J♣, Q♥, Q♠)",2026-02-12T04:07:46.676Z,177086926667601
"""Will @ AVS4WBKGHg"" collected 439 from pot with Two Pair, Q's & J's (combination: K♣, J♠, J♣, Q♣, Q♠)",2026-02-12T04:07:46.676Z,177086926667600
"River: 2♥, Q♠, K♣, J♣ [5♠]",2026-02-12T04:07:42.652Z,177086926265200
"""stoneman42069666 @ 2YpVmUeLk7"" shows a J♥, Q♥.",2026-02-12T04:07:38.649Z,177086925864901
"""Will @ AVS4WBKGHg"" shows a J♠, Q♣.",2026-02-12T04:07:38.649Z,177086925864900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 326",2026-02-12T04:07:37.806Z,177086925780600
"""Will @ AVS4WBKGHg"" bets 326 and go all in",2026-02-12T04:07:31.569Z,177086925156900
"Turn: 2♥, Q♠, K♣ [J♣]",2026-02-12T04:07:27.345Z,177086924734500
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:07:26.476Z,177086924647600
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:07:12.262Z,177086923226200
"""stoneman42069666 @ 2YpVmUeLk7"" calls 75",2026-02-12T04:07:11.363Z,177086923136300
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T04:07:09.038Z,177086922903800
"""Will @ AVS4WBKGHg"" bets 75",2026-02-12T04:06:58.422Z,177086921842200
"Flop:  [2♥, Q♠, K♣]",2026-02-12T04:06:54.514Z,177086921451400
"""Ian @ yrSbbM5VuT"" calls 15",2026-02-12T04:06:53.653Z,177086921365300
"""stoneman42069666 @ 2YpVmUeLk7"" calls 15",2026-02-12T04:06:50.437Z,177086921043700
"""Connor @ SgqM1BL9TF"" calls 15",2026-02-12T04:06:49.040Z,177086920904000
"""Will @ AVS4WBKGHg"" calls 15",2026-02-12T04:06:46.766Z,177086920676600
"""Peter @ YOLNz3ZCNR"" raises to 15",2026-02-12T04:06:44.901Z,177086920490100
"""Ian @ yrSbbM5VuT"" calls 10",2026-02-12T04:06:36.114Z,177086919611400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-12T04:06:32.070Z,177086919207000
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T04:06:30.163Z,177086919016300
"""Will @ AVS4WBKGHg"" raises to 10",2026-02-12T04:06:12.236Z,177086917223600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T04:06:09.160Z,177086916916000
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T04:06:07.000Z,177086916700000
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:06:03.274Z,177086916327400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:06:00.571Z,177086916057100
"""Connor @ SgqM1BL9TF"" posts a big blind of 5",2026-02-12T04:05:58.420Z,177086915842009
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T04:05:58.420Z,177086915842008
"Your hand is K♦, 3♦",2026-02-12T04:05:58.420Z,177086915842002
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (715) | #2 ""Peter @ YOLNz3ZCNR"" (642) | #3 ""Will @ AVS4WBKGHg"" (416) | #6 ""Connor @ SgqM1BL9TF"" (358) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (878) | #10 ""Megan @ YhjZMT3yjF"" (991)",2026-02-12T04:05:58.420Z,177086915842001
"-- starting hand #39 (id: 7z3lvohwkbjy)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T04:05:58.420Z,177086915842000
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 7♣, 7♦.",2026-02-12T04:05:53.806Z,177086915380600
"-- ending hand #38 --",2026-02-12T04:05:51.859Z,177086915185903
"""Ian @ yrSbbM5VuT"" collected 363 from pot with Pair, K's (combination: 8♥, 10♠, A♥, K♠, K♦)",2026-02-12T04:05:51.859Z,177086915185902
"""Ian @ yrSbbM5VuT"" shows a 8♥, K♠.",2026-02-12T04:05:51.859Z,177086915185901
"""Peter @ YOLNz3ZCNR"" shows a 10♥, J♦.",2026-02-12T04:05:51.859Z,177086915185900
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T04:05:51.057Z,177086915105700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:05:48.182Z,177086914818200
"River: A♥, K♦, 10♠, 2♣ [6♣]",2026-02-12T04:05:37.998Z,177086913799800
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T04:05:37.142Z,177086913714200
"""Peter @ YOLNz3ZCNR"" calls 60",2026-02-12T04:05:36.198Z,177086913619800
"""Ian @ yrSbbM5VuT"" bets 60",2026-02-12T04:05:29.534Z,177086912953400
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:05:21.150Z,177086912115000
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:05:19.711Z,177086911971100
"Turn: A♥, K♦, 10♠ [2♣]",2026-02-12T04:05:15.772Z,177086911577200
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:05:14.916Z,177086911491600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 61",2026-02-12T04:05:12.504Z,177086911250400
"""Peter @ YOLNz3ZCNR"" calls 61",2026-02-12T04:05:10.811Z,177086911081100
"""Ian @ yrSbbM5VuT"" raises to 61",2026-02-12T04:04:46.617Z,177086908661700
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T04:04:38.131Z,177086907813100
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:04:36.822Z,177086907682200
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T04:04:34.396Z,177086907439600
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T04:04:33.477Z,177086907347700
"Flop:  [A♥, K♦, 10♠]",2026-02-12T04:04:24.027Z,177086906402700
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T04:04:23.210Z,177086906321000
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:04:22.284Z,177086906228400
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T04:04:21.420Z,177086906142000
"""Ian @ yrSbbM5VuT"" calls 10",2026-02-12T04:04:19.053Z,177086905905300
"""Megan @ YhjZMT3yjF"" calls 10",2026-02-12T04:04:14.299Z,177086905429900
"""stoneman42069666 @ 2YpVmUeLk7"" raises to 10",2026-02-12T04:04:12.487Z,177086905248700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T04:04:09.843Z,177086904984300
"""Will @ AVS4WBKGHg"" posts a big blind of 5",2026-02-12T04:03:53.781Z,177086903378109
"""Peter @ YOLNz3ZCNR"" posts a small blind of 2",2026-02-12T04:03:53.781Z,177086903378108
"Your hand is 8♥, K♠",2026-02-12T04:03:53.781Z,177086903378102
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (483) | #2 ""Peter @ YOLNz3ZCNR"" (773) | #3 ""Will @ AVS4WBKGHg"" (421) | #6 ""Connor @ SgqM1BL9TF"" (368) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (949) | #10 ""Megan @ YhjZMT3yjF"" (1006)",2026-02-12T04:03:53.781Z,177086903378101
"-- starting hand #38 (id: hy9nmzewsgp5)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T04:03:53.781Z,177086903378100
"""stoneman42069666 @ 2YpVmUeLk7"" shows a A♦.",2026-02-12T04:03:51.704Z,177086903170400
"""stoneman42069666 @ 2YpVmUeLk7"" shows a Q♠.",2026-02-12T04:03:50.060Z,177086903006000
"""Will @ AVS4WBKGHg"" shows a K♠.",2026-02-12T04:03:49.352Z,177086902935200
"-- ending hand #37 --",2026-02-12T04:03:46.778Z,177086902677802
"""Peter @ YOLNz3ZCNR"" collected 404 from pot with Two Pair, K's & J's (combination: 10♠, J♥, J♦, K♦, K♥)",2026-02-12T04:03:46.778Z,177086902677801
"""Peter @ YOLNz3ZCNR"" shows a J♥, K♦.",2026-02-12T04:03:46.778Z,177086902677800
"""Will @ AVS4WBKGHg"" calls 150",2026-02-12T04:03:45.951Z,177086902595100
"""Peter @ YOLNz3ZCNR"" bets 150",2026-02-12T04:03:39.621Z,177086901962100
"River: 5♠, 7♥, 10♠, K♥ [J♦]",2026-02-12T04:03:13.664Z,177086899366400
"""Peter @ YOLNz3ZCNR"" calls 31",2026-02-12T04:03:12.848Z,177086899284800
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T04:03:09.415Z,177086898941500
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T04:03:08.438Z,177086898843800
"""Will @ AVS4WBKGHg"" raises to 31",2026-02-12T04:03:05.988Z,177086898598800
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T04:03:02.061Z,177086898206100
"Turn: 5♠, 7♥, 10♠ [K♥]",2026-02-12T04:02:53.748Z,177086897374800
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T04:02:52.939Z,177086897293900
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T04:02:50.473Z,177086897047300
"""Will @ AVS4WBKGHg"" checks",2026-02-12T04:02:44.836Z,177086896483600
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T04:02:43.918Z,177086896391800
"Flop:  [5♠, 7♥, 10♠]",2026-02-12T04:02:37.768Z,177086895776800
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T04:02:36.927Z,177086895692700
"""Will @ AVS4WBKGHg"" calls 10",2026-02-12T04:02:20.677Z,177086894067700
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T04:02:19.814Z,177086893981400
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:02:13.563Z,177086893356300
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T04:02:07.129Z,177086892712900
"""stoneman42069666 @ 2YpVmUeLk7"" raises to 10",2026-02-12T04:02:06.217Z,177086892621700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T04:01:56.092Z,177086891609200
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:01:42.589Z,177086890258900
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T04:01:40.389Z,177086890038909
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T04:01:40.389Z,177086890038908
"Your hand is 3♥, 8♠",2026-02-12T04:01:40.389Z,177086890038902
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (485) | #2 ""Peter @ YOLNz3ZCNR"" (560) | #3 ""Will @ AVS4WBKGHg"" (612) | #6 ""Connor @ SgqM1BL9TF"" (378) | #7 ""stoneman42069666 @ 2YpVmUeLk7"" (959) | #10 ""Megan @ YhjZMT3yjF"" (1006)",2026-02-12T04:01:40.389Z,177086890038901
"-- starting hand #37 (id: 426uttqiz6lo)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T04:01:40.389Z,177086890038900
"""Megan @ YhjZMT3yjF"" shows a J♦, J♣.",2026-02-12T04:01:39.075Z,177086889907500
"-- ending hand #36 --",2026-02-12T04:01:36.731Z,177086889673102
"""Megan @ YhjZMT3yjF"" collected 40 from pot",2026-02-12T04:01:36.731Z,177086889673101
"Uncalled bet of 20 returned to ""Megan @ YhjZMT3yjF""",2026-02-12T04:01:36.731Z,177086889673100
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T04:01:35.866Z,177086889586600
"""Will @ AVS4WBKGHg"" folds",2026-02-12T04:01:31.836Z,177086889183600
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T04:01:30.949Z,177086889094900
"""Megan @ YhjZMT3yjF"" bets 20",2026-02-12T04:01:20.169Z,177086888016900
"Flop:  [J♥, 7♠, 10♣]",2026-02-12T04:01:13.317Z,177086887331700
"""Megan @ YhjZMT3yjF"" calls 10",2026-02-12T04:01:12.488Z,177086887248800
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-12T04:01:10.659Z,177086887065900
"""Will @ AVS4WBKGHg"" calls 10",2026-02-12T04:00:51.621Z,177086885162100
"""Ian @ yrSbbM5VuT"" raises to 10",2026-02-12T04:00:50.421Z,177086885042100
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T04:00:44.956Z,177086884495600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T04:00:41.310Z,177086884131000
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T04:00:40.412Z,177086884041200
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T04:00:35.060Z,177086883506000
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T04:00:33.313Z,177086883331300
